city,name,reviews.text
Chicago,Kinzie Hotel,Bad: The breakfast was just some muffins and warm coffee. I guess there is no restaurant in the hotel. Good: The staff was great. The room was comfortable. The rates were very reasonable.
Chicago,dana hotel and spa,"Good: The shower was amazing, I cannot speak highly enough about the shower. I travel regularly and this was the best hotel that I have ever stayed at."
Chicago,dana hotel and spa,"Bad: That I couldn't stay longer. Good: The complimemtary continental breakfast on the rooftop was a very nice touch! Good coffee, too!"
Chicago,Kinzie Hotel,Bad: leave your car at home. parking cost is outrageous.
Chicago,Kinzie Hotel,"Bad: The only thing I wish there could have been is hot food choices for breakfast, such as eggs and bacon or sausage. I did like how they set up the breakfast on each floor. That was very nice, however, having a place to eat outside of our room would be nice. But knowing there isn't anywhere to do that I think you do an excellent job with everything. We will definitely be coming back! Thank you. Good: The room and bathroom were spacious and very nice, very clean and updated. We stayed in the deluxe king room. Staff were all very nice and helpful!"
Chicago,dana hotel and spa,"Bad: The check-in process was not good. I felt that I had been singled out as a young black male for staying at this hotel. Later, I also saw a young black male in the same situation as myself. In addition, every 45 minutes from 7:30 am - 11:45, I had housekeeping knock on the door twice, and two people walked in while my girlfriend and I were naked. Horrible experience. I called the next day to speak with the manager, left voice mails, and still no response!. Good: The majority of the staff was great."
Chicago,Kinzie Hotel,"Good: Wonderful, friendly staff and incredible location. Loved the happy hour and breakfast on each floor. Couldn't have done better for a first trip to Chicago."
Chicago,Kinzie Hotel,Bad: 100 incidental charge to your debit card that doesn't go back on your card for 7-10 business days.
Chicago,Kinzie Hotel,"Good: This is my first time in Chicago and I spent much time to choose the right hotel. And I was right in my choice! This hotel deserves the high rates because of great staff, wonderful cosy room with a perfect bed, bathroom and tasty various breakfast.The location couldn't be better."
Chicago,Kinzie Hotel,"Good: The room we had was perfect: spacious, interesting urban views, lots of windows and light. Very good breakfast ... I liked everything in this hotel!!!!"
Chicago,Kinzie Hotel,"Bad: Floors need to be vacuumed much better. Finding old snack food and candy is not what I would expect. It wasn't horrible, but noticeable. On 2 separate occasions we had hotel staff come into our room. First time was shortly after we arrived. Housekeeping was confused on which room she was to clean. No big deal. 2nd time was on Monday morning, about 9:30-10AM, someone opened our door without knocking, noticed we were in there and left. By the time I could get up and get to the door, look out, they were gone. This was VERY odd and concerning. Good: Location was fantastic. Front desk staff were outstanding."
Chicago,dana hotel and spa,Bad: Floor to ceiling see through glass in bathroom. Good: Large floor to ceiling windows overlooking downtown. Chic design.
Chicago,Kinzie Hotel,Bad: Wish we were told about the 20 discount at the restaurant next door upon our arrival. Only saw the sign as we were checking out... Good: Friendly staff and great appetizers free from 5-8! Clean room and free wifi! Excellent!
Chicago,dana hotel and spa,"Bad: Couldn't accept my prepaid credit card so had to pay cash, walking round with large sums of cash, even just across the road, didn't make me feel particularly safe. Good: Great restaurant downstairs, room clean and modern, shower was like standing under a waterfall."
Chicago,Kinzie Hotel,"Bathrooms need renovating. Were not on par with rest of room. My shower/tub did not drain, at all, and water was up past my ankles by the time I finished showering. Every staff person I encountered was exceptionally helpful, polite, and friendly. Rooms were a nice size and had nice amenities."
Chicago,Kinzie Hotel,"Bad: The breakfast was missing couple of important parts, this is not a big deal since Chicago is full of amazing breakfast restaurants. Good: It was clean, modern and had big rooms with free breakfast."
Chicago,Kinzie Hotel,Good: service was prompt and friendly.
Chicago,Kinzie Hotel,Good: breakfast in room!
Chicago,Kinzie Hotel,"Best value in Chicago ! Super clean, comfortable, cosy hotel Staff is professional and super friendly. ....and you get complementary WiFi that WORKS.....super on the floor complementary breakfast PLUS a complimentary evening drink with snacks. What more can you ask for !!! Just love it"
Chicago,Kinzie Hotel,Bad: A bit expensive. Rooms do not have proper sunlight. Good: Very clean and comfortable. Breakfast was not good but it was free. Staff was very helpful. Location is great.
Chicago,Kinzie Hotel,"Bad: No Lobby, you have to breakfast in your own room. Good: No restaurant, breakfast is misearable, The widows of Aluminium very cold and curtains are noisy"
